章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
019_惠景间侯者年表	元年	元年	825	词表匹配	元年	元年四月庚寅，侯吕平元年。八年，侯平坐吕氏事	官职
019_惠景间侯者年表	八年	八年	828	词表匹配	八年	月庚寅，侯吕平元年。八年，侯平坐吕氏事诛，国	时间
019_惠景间侯者年表	吕氏	吕氏	834	词表匹配	吕氏	平元年。八年，侯平坐吕氏事诛，国除。  | 	人名
019_惠景间侯者年表	吕后	吕后	880	词表匹配	吕后	r5] 郊  |  吕后兄悼武王身佐高祖定天	人名
019_惠景间侯者年表	悼武王	悼武王	883	词表匹配	悼武王	 郊  |  吕后兄悼武王身佐高祖定天下，吕氏	人名
019_惠景间侯者年表	汉高祖	高祖	888	词表匹配	高祖	  吕后兄悼武王身佐高祖定天下，吕氏佐高祖治	人名
019_惠景间侯者年表	吕氏	吕氏	894	词表匹配	吕氏	武王身佐高祖定天下，吕氏佐高祖治天下，天下大	人名
019_惠景间侯者年表	汉高祖	高祖	897	词表匹配	高祖	佐高祖定天下，吕氏佐高祖治天下，天下大安，封	人名
019_惠景间侯者年表	周武王	武王	909	词表匹配	武王	治天下，天下大安，封武王少子产为郊侯。  |	人名
019_惠景间侯者年表	子产	子产	912	词表匹配	子产	，天下大安，封武王少子产为郊侯。  |   	人名
019_惠景间侯者年表	元年四月	元年四月	930	词表匹配	元年四月	|    |  五。元年四月辛卯，侯吕产元年。六	时间
019_惠景间侯者年表	辛卯	辛卯	934	词表匹配	辛卯	 |  五。元年四月辛卯，侯吕产元年。六年七	时间
019_惠景间侯者年表	吕产	吕产	938	词表匹配	吕产	五。元年四月辛卯，侯吕产元年。六年七月壬辰，	人名
019_惠景间侯者年表	元年	元年	940	词表匹配	元年	元年四月辛卯，侯吕产元年。六年七月壬辰，产为	官职
019_惠景间侯者年表	六年	六年	943	词表匹配	六年	月辛卯，侯吕产元年。六年七月壬辰，产为吕王，	时间
019_惠景间侯者年表	七月	七月	945	词表匹配	七月	卯，侯吕产元年。六年七月壬辰，产为吕王，国除	时间
019_惠景间侯者年表	吕王	吕王	952	词表匹配	吕王	。六年七月壬辰，产为吕王，国除。八年九月，产	官职
019_惠景间侯者年表	八年	八年	958	词表匹配	八年	辰，产为吕王，国除。八年九月，产以吕王为汉相	时间
019_惠景间侯者年表	九月	九月	960	词表匹配	九月	产为吕王，国除。八年九月，产以吕王为汉相，谋	时间
019_惠景间侯者年表	吕王	吕王	965	词表匹配	吕王	国除。八年九月，产以吕王为汉相，谋为不善。大	官职
019_惠景间侯者年表	秦越人	越人	1027	词表匹配	越人	 南宫  |  以父越人为高祖骑将，从军，以	人名
019_惠景间侯者年表	汉高祖	高祖	1030	词表匹配	高祖	  |  以父越人为高祖骑将，从军，以大中大	人名
019_惠景间侯者年表	骑将	骑将	1032	词表匹配	骑将	|  以父越人为高祖骑将，从军，以大中大夫侯	官职
019_惠景间侯者年表	大中大夫	大中大夫	1039	词表匹配	大中大夫	为高祖骑将，从军，以大中大夫侯。  |    |	官职
019_惠景间侯者年表	元年四月	元年四月	1057	词表匹配	元年四月	|    |  七。元年四月丙寅，侯张买元年。八	时间
019_惠景间侯者年表	丙寅	丙寅	1061	词表匹配	丙寅	 |  七。元年四月丙寅，侯张买元年。八年，	时间
019_惠景间侯者年表	张买	张买	1065	词表匹配	张买	七。元年四月丙寅，侯张买元年。八年，侯买坐吕	人名
019_惠景间侯者年表	元年	元年	1067	词表匹配	元年	元年四月丙寅，侯张买元年。八年，侯买坐吕氏事	官职
019_惠景间侯者年表	八年	八年	1070	词表匹配	八年	月丙寅，侯张买元年。八年，侯买坐吕氏事诛，国	时间
019_惠景间侯者年表	吕氏	吕氏	1076	词表匹配	吕氏	买元年。八年，侯买坐吕氏事诛，国除。  | 	人名
019_惠景间侯者年表	未央宫	未央宫	1143	词表匹配	未央宫	为$少府$，作长乐、未央宫，筑=长安=城，先就	地名
019_惠景间侯者年表	元年四月	元年四月	1176	词表匹配	元年四月	|    |  六。元年四月乙酉，齐侯阳成延元年	时间
019_惠景间侯者年表	乙酉	乙酉	1180	词表匹配	乙酉	 |  六。元年四月乙酉，齐侯阳成延元年。二	时间
019_惠景间侯者年表	齐侯	齐侯	1183	词表匹配	齐侯	 六。元年四月乙酉，齐侯阳成延元年。二。七年	人名
019_惠景间侯者年表	元年	元年	1188	词表匹配	元年	四月乙酉，齐侯阳成延元年。二。七年，敬侯去疾	官职
019_惠景间侯者年表	七年	七年	1193	词表匹配	七年	齐侯阳成延元年。二。七年，敬侯去疾元年。  	时间
019_惠景间侯者年表	赵敬侯	敬侯	1196	词表匹配	敬侯	成延元年。二。七年，敬侯去疾元年。  |  	人名
019_惠景间侯者年表	去疾	去疾	1198	词表匹配	去疾	元年。二。七年，敬侯去疾元年。  |  二十	人名
019_惠景间侯者年表	元年	元年	1200	词表匹配	元年	。二。七年，敬侯去疾元年。  |  二十三 	官职
019_惠景间侯者年表	三年	三年	1221	词表匹配	三年	  |  九。七。中三年，靖侯偃元年。  |	时间
019_惠景间侯者年表	靖侯	靖侯	1224	词表匹配	靖侯	  九。七。中三年，靖侯偃元年。  |  八	人名
019_惠景间侯者年表	元年	元年	1227	词表匹配	元年	。七。中三年，靖侯偃元年。  |  八。元光	官职
019_惠景间侯者年表	元光三年	元光三年	1237	词表匹配	元光三年	元年。  |  八。元光三年，侯戎奴元年。十四。	时间
019_惠景间侯者年表	公孙戎奴	戎奴	1243	词表匹配	戎奴	  八。元光三年，侯戎奴元年。十四。元狩五年	人名
019_惠景间侯者年表	元年	元年	1245	词表匹配	元年	八。元光三年，侯戎奴元年。十四。元狩五年，侯	官职
019_惠景间侯者年表	元狩	元狩	1251	词表匹配	元狩	，侯戎奴元年。十四。元狩五年，侯戎奴坐谋杀季	时间
019_惠景间侯者年表	五年	五年	1253	词表匹配	五年	戎奴元年。十四。元狩五年，侯戎奴坐谋杀季父弃	时间
019_惠景间侯者年表	公孙戎奴	戎奴	1257	词表匹配	戎奴	。十四。元狩五年，侯戎奴坐谋杀季父弃市，国除	人名
019_惠景间侯者年表	弃市	弃市	1264	词表匹配	弃市	年，侯戎奴坐谋杀季父弃市，国除。  |   	制度
019_惠景间侯者年表	汉高祖	高祖	1297	词表匹配	高祖	平定  |  以卒从高祖起留，以家车吏入汉，	人名
019_惠景间侯者年表	项羽	项籍	1317	词表匹配	项籍	汉，以枭$骑都尉$击项籍，得楼烦将功，用齐$	人名
019_惠景间侯者年表	楼烦	楼烦	1321	词表匹配	楼烦	$骑都尉$击项籍，得楼烦将功，用齐$丞相$侯	人名
019_惠景间侯者年表	元年四月	元年四月	1351	词表匹配	元年四月	|    |  八。元年四月乙酉，敬侯齐受元年。	时间
019_惠景间侯者年表	乙酉	乙酉	1355	词表匹配	乙酉	 |  八。元年四月乙酉，敬侯齐受元年。  	时间
019_惠景间侯者年表	侯齐	侯齐	1359	词表匹配	侯齐	八。元年四月乙酉，敬侯齐受元年。  |  一	人名
019_惠景间侯者年表	元年	元年	1362	词表匹配	元年	年四月乙酉，敬侯齐受元年。  |  一。四。	官职
019_惠景间侯者年表	二年	二年	1374	词表匹配	二年	。  |  一。四。二年，齐侯市人元年。十八	时间
019_惠景间侯者年表	齐侯	齐侯	1377	词表匹配	齐侯	|  一。四。二年，齐侯市人元年。十八。六年	人名
019_惠景间侯者年表	市人	市人	1379	词表匹配	市人	 一。四。二年，齐侯市人元年。十八。六年，恭	人名
019_惠景间侯者年表	元年	元年	1381	词表匹配	元年	。四。二年，齐侯市人元年。十八。六年，恭侯应	官职
019_惠景间侯者年表	六年	六年	1387	词表匹配	六年	齐侯市人元年。十八。六年，恭侯应元年。  |	时间
019_惠景间侯者年表	元年	元年	1393	词表匹配	元年	。十八。六年，恭侯应元年。  |  十六  	官职
019_惠景间侯者年表	元光	元光	1410	词表匹配	元光	 十六  |  七。元光二年，康侯延居元年。	时间
019_惠景间侯者年表	二年	二年	1412	词表匹配	二年	六  |  七。元光二年，康侯延居元年。十八	时间
019_惠景间侯者年表	康侯	康侯	1415	词表匹配	康侯	|  七。元光二年，康侯延居元年。十八。元鼎	人名
019_惠景间侯者年表	元年	元年	1419	词表匹配	元年	。元光二年，康侯延居元年。十八。元鼎二年，侯	官职
019_惠景间侯者年表	元鼎二年	元鼎二年	1425	词表匹配	元鼎二年	康侯延居元年。十八。元鼎二年，侯昌元年。二。元鼎	时间
019_惠景间侯者年表	元年	元年	1432	词表匹配	元年	十八。元鼎二年，侯昌元年。二。元鼎四年，侯昌	官职
019_惠景间侯者年表	元鼎四年	元鼎四年	1437	词表匹配	元鼎四年	二年，侯昌元年。二。元鼎四年，侯昌有罪，国除。 	时间
019_惠景间侯者年表	悼武王	悼武王	1475	词表匹配	悼武王	] 博成  |  以悼武王郎中，兵初起，从高祖	人名
019_惠景间侯者年表	郎中	郎中	1478	词表匹配	郎中	成  |  以悼武王郎中，兵初起，从高祖起丰	官职
019_惠景间侯者年表	汉高祖	高祖	1486	词表匹配	高祖	武王郎中，兵初起，从高祖起丰，攻雍丘，击项籍	人名
019_惠景间侯者年表	雍丘	雍丘	1492	词表匹配	雍丘	初起，从高祖起丰，攻雍丘，击项籍，力战，奉卫	地名
019_惠景间侯者年表	项羽	项籍	1496	词表匹配	项籍	高祖起丰，攻雍丘，击项籍，力战，奉卫悼武王出	人名
019_惠景间侯者年表	悼武王	悼武王	1504	词表匹配	悼武王	，击项籍，力战，奉卫悼武王出=荥阳=，功侯。 	人名
019_惠景间侯者年表	元年四月	元年四月	1528	词表匹配	元年四月	|    |  三。元年四月乙酉，敬侯冯无择元年	时间
019_惠景间侯者年表	乙酉	乙酉	1532	词表匹配	乙酉	 |  三。元年四月乙酉，敬侯冯无择元年。四	时间
019_惠景间侯者年表	赵敬侯	敬侯	1535	词表匹配	敬侯	 三。元年四月乙酉，敬侯冯无择元年。四。四年	人名
019_惠景间侯者年表	无择	无择	1538	词表匹配	无择	元年四月乙酉，敬侯冯无择元年。四。四年，侯代	人名
019_惠景间侯者年表	元年	元年	1540	词表匹配	元年	四月乙酉，敬侯冯无择元年。四。四年，侯代元年	官职
019_惠景间侯者年表	四年	四年	1545	词表匹配	四年	敬侯冯无择元年。四。四年，侯代元年。八年，侯	时间
019_惠景间侯者年表	元年	元年	1550	词表匹配	元年	元年。四。四年，侯代元年。八年，侯代坐吕氏事	官职
019_惠景间侯者年表	八年	八年	1553	词表匹配	八年	四。四年，侯代元年。八年，侯代坐吕氏事诛，国	时间
019_惠景间侯者年表	吕氏	吕氏	1559	词表匹配	吕氏	代元年。八年，侯代坐吕氏事诛，国除。  | 	人名
019_惠景间侯者年表	吕后	吕后	1606	词表匹配	吕后	10] 沛  |  吕后兄康侯少子，侯，奉吕	人名
019_惠景间侯者年表	康侯	康侯	1609	词表匹配	康侯	 沛  |  吕后兄康侯少子，侯，奉吕宣王寝	人名
019_惠景间侯者年表	周宣王	宣王	1618	词表匹配	宣王	兄康侯少子，侯，奉吕宣王寝园。  |    	人名
019_惠景间侯者年表	元年四月	元年四月	1635	词表匹配	元年四月	|    |  七。元年四月乙酉，侯吕种元年。一	时间
019_惠景间侯者年表	乙酉	乙酉	1639	词表匹配	乙酉	 |  七。元年四月乙酉，侯吕种元年。一。为	时间
019_惠景间侯者年表	吕种	吕种	1643	词表匹配	吕种	七。元年四月乙酉，侯吕种元年。一。为不其侯。	人名
019_惠景间侯者年表	元年	元年	1645	词表匹配	元年	元年四月乙酉，侯吕种元年。一。为不其侯。八年	官职
019_惠景间侯者年表	八年	八年	1655	词表匹配	八年	元年。一。为不其侯。八年，侯种坐吕氏事诛，国	时间
019_惠景间侯者年表	吕氏	吕氏	1661	词表匹配	吕氏	不其侯。八年，侯种坐吕氏事诛，国除。  | 	人名
019_惠景间侯者年表	孝惠帝	孝惠	1709	词表匹配	孝惠	1] 襄成  |  孝惠子，侯。  |   	人名
019_惠景间侯者年表	元年四月	元年四月	1727	词表匹配	元年四月	|    |  一。元年四月辛卯，侯义元年。二年	时间
019_惠景间侯者年表	辛卯	辛卯	1731	词表匹配	辛卯	 |  一。元年四月辛卯，侯义元年。二年，侯	时间
019_惠景间侯者年表	元年	元年	1736	词表匹配	元年	。元年四月辛卯，侯义元年。二年，侯义为&常山	官职
019_惠景间侯者年表	二年	二年	1739	词表匹配	二年	四月辛卯，侯义元年。二年，侯义为&常山&王，	时间
019_惠景间侯者年表	孝惠帝	孝惠	1793	词表匹配	孝惠	12] 轵  |  孝惠子，侯。  |   	人名
019_惠景间侯者年表	元年四月	元年四月	1811	词表匹配	元年四月	|    |  三。元年四月辛卯，侯朝元年。四年	时间
019_惠景间侯者年表	辛卯	辛卯	1815	词表匹配	辛卯	 |  三。元年四月辛卯，侯朝元年。四年，侯	时间
019_惠景间侯者年表	元年	元年	1820	词表匹配	元年	。元年四月辛卯，侯朝元年。四年，侯朝为&常山	官职
019_惠景间侯者年表	四年	四年	1823	词表匹配	四年	四月辛卯，侯朝元年。四年，侯朝为&常山&王，	时间
019_惠景间侯者年表	孝惠帝	孝惠	1878	词表匹配	孝惠	3] 壶关  |  孝惠子，侯。  |   	人名
019_惠景间侯者年表	元年四月	元年四月	1896	词表匹配	元年四月	|    |  四。元年四月辛卯，侯武元年。五年	时间
019_惠景间侯者年表	辛卯	辛卯	1900	词表匹配	辛卯	 |  四。元年四月辛卯，侯武元年。五年，侯	时间
019_惠景间侯者年表	元年	元年	1905	词表匹配	元年	。元年四月辛卯，侯武元年。五年，侯武为&淮阳	官职
019_惠景间侯者年表	五年	五年	1908	词表匹配	五年	四月辛卯，侯武元年。五年，侯武为&淮阳&王，	时间
019_惠景间侯者年表	周成王	成王	1968	词表匹配	成王	  |  &长沙&嗣成王子，侯。  |   	人名
019_惠景间侯者年表	元年	元年	1986	词表匹配	元年	|    |  八。元年十一月壬申，顷侯吴阳	官职
019_惠景间侯者年表	十一月	十一月	1988	词表匹配	十一月	   |  八。元年十一月壬申，顷侯吴阳元年。	时间
019_惠景间侯者年表	壬申	壬申	1991	词表匹配	壬申	|  八。元年十一月壬申，顷侯吴阳元年。  	时间
019_惠景间侯者年表	燕顷侯	顷侯	1994	词表匹配	顷侯	八。元年十一月壬申，顷侯吴阳元年。  |  	人名
019_惠景间侯者年表	吴阳	吴阳	1996	词表匹配	吴阳	元年十一月壬申，顷侯吴阳元年。  |  十七	人名
019_惠景间侯者年表	元年	元年	1998	词表匹配	元年	十一月壬申，顷侯吴阳元年。  |  十七。六	官职
019_惠景间侯者年表	二年	二年	2012	词表匹配	二年	 |  十七。六。后二年，顷侯福元年。  |	时间
019_惠景间侯者年表	燕顷侯	顷侯	2015	词表匹配	顷侯	 十七。六。后二年，顷侯福元年。  |  十	人名
019_惠景间侯者年表	元年	元年	2018	词表匹配	元年	。六。后二年，顷侯福元年。  |  十一。四	官职
019_惠景间侯者年表	五年	五年	2032	词表匹配	五年	 |  十一。四。中五年，哀侯周元年。后三年	时间
019_惠景间侯者年表	燕哀侯	哀侯	2035	词表匹配	哀侯	 十一。四。中五年，哀侯周元年。后三年，侯周	人名
019_惠景间侯者年表	元年	元年	2038	词表匹配	元年	。四。中五年，哀侯周元年。后三年，侯周薨，无	官职
019_惠景间侯者年表	三年	三年	2042	词表匹配	三年	五年，哀侯周元年。后三年，侯周薨，无后，国除	时间
019_惠景间侯者年表	楚元王	楚元王	2085	词表匹配	楚元王	5] 上邳  |  楚元王子，侯。  |   	人名
019_惠景间侯者年表	二年	二年	2104	词表匹配	二年	|    |  七。二年五月丙申，侯刘郢客元	时间
019_惠景间侯者年表	五月	五月	2106	词表匹配	五月	   |  七。二年五月丙申，侯刘郢客元年。	时间
019_惠景间侯者年表	刘郢	刘郢	2112	词表匹配	刘郢	七。二年五月丙申，侯刘郢客元年。  |  一	人名
019_惠景间侯者年表	元年	元年	2115	词表匹配	元年	年五月丙申，侯刘郢客元年。  |  一。二年	官职
019_惠景间侯者年表	二年	二年	2125	词表匹配	二年	元年。  |  一。二年，侯郢客为楚王，国除	时间
019_惠景间侯者年表	楚王	楚王	2132	词表匹配	楚王	 一。二年，侯郢客为楚王，国除。  |   	人名
019_惠景间侯者年表	齐悼惠王	齐悼惠王	2173	词表匹配	齐悼惠王	6] 朱虚  |  齐悼惠王子，侯。  |   	官职
019_惠景间侯者年表	二年	二年	2193	词表匹配	二年	|    |  七。二年五月丙申，侯刘章元年	时间
019_惠景间侯者年表	五月	五月	2195	词表匹配	五月	   |  七。二年五月丙申，侯刘章元年。 	时间
019_惠景间侯者年表	刘章	刘章	2201	词表匹配	刘章	七。二年五月丙申，侯刘章元年。  |  一。	人名
019_惠景间侯者年表	元年	元年	2203	词表匹配	元年	二年五月丙申，侯刘章元年。  |  一。二年	官职
019_惠景间侯者年表	二年	二年	2213	词表匹配	二年	元年。  |  一。二年，侯章为&城阳&王，	时间
019_惠景间侯者年表	孝惠帝	孝惠	2263	词表匹配	孝惠	7] 昌平  |  孝惠子，侯。  |   	人名
019_惠景间侯者年表	四年	四年	2281	词表匹配	四年	|    |  三。四年二月癸未，侯太元年。	时间
019_惠景间侯者年表	二月	二月	2283	词表匹配	二月	   |  三。四年二月癸未，侯太元年。七年	时间
019_惠景间侯者年表	元年	元年	2290	词表匹配	元年	。四年二月癸未，侯太元年。七年，太为吕王，国	官职
019_惠景间侯者年表	七年	七年	2293	词表匹配	七年	二月癸未，侯太元年。七年，太为吕王，国除。 	时间
019_惠景间侯者年表	吕王	吕王	2298	词表匹配	吕王	侯太元年。七年，太为吕王，国除。  |   	官职
019_惠景间侯者年表	吕后	吕后	2344	词表匹配	吕后	8] 赘其  |  吕后昆弟子，用&淮阳&$	人名
019_惠景间侯者年表	四年	四年	2373	词表匹配	四年	|    |  四。四年四月丙申，侯吕胜元年	时间
019_惠景间侯者年表	四月	四月	2375	词表匹配	四月	   |  四。四年四月丙申，侯吕胜元年。八	时间
019_惠景间侯者年表	吕胜	吕胜	2381	词表匹配	吕胜	四。四年四月丙申，侯吕胜元年。八年，侯胜坐吕	人名
019_惠景间侯者年表	元年	元年	2383	词表匹配	元年	四年四月丙申，侯吕胜元年。八年，侯胜坐吕氏事	官职
019_惠景间侯者年表	八年	八年	2386	词表匹配	八年	月丙申，侯吕胜元年。八年，侯胜坐吕氏事诛，国	时间
019_惠景间侯者年表	吕氏	吕氏	2392	词表匹配	吕氏	胜元年。八年，侯胜坐吕氏事诛，国除。  | 	人名
019_惠景间侯者年表	汉高祖	高祖	2444	词表匹配	高祖	邑  |  以执矛从高祖入汉，以$中尉$破曹	人名
019_惠景间侯者年表	曹咎	曹咎	2455	词表匹配	曹咎	祖入汉，以$中尉$破曹咎，用吕相侯，六百户。	人名
019_惠景间侯者年表	吕相	吕相	2459	词表匹配	吕相	以$中尉$破曹咎，用吕相侯，六百户。  | 	人名
019_惠景间侯者年表	四年	四年	2479	词表匹配	四年	|    |  五。四年四月丙申，贞侯朱通元	时间
019_惠景间侯者年表	四月	四月	2481	词表匹配	四月	   |  五。四年四月丙申，贞侯朱通元年。	时间
019_惠景间侯者年表	贞侯	贞侯	2486	词表匹配	贞侯	 五。四年四月丙申，贞侯朱通元年。  |  	人名
019_惠景间侯者年表	元年	元年	2490	词表匹配	元年	年四月丙申，贞侯朱通元年。  |  十七。六	官职
019_惠景间侯者年表	二年	二年	2504	词表匹配	二年	 |  十七。六。后二年，侯悼元年。  | 	时间
019_惠景间侯者年表	元年	元年	2509	词表匹配	元年	七。六。后二年，侯悼元年。  |  十五。后	官职
019_惠景间侯者年表	三年	三年	2521	词表匹配	三年	。  |  十五。后三年，侯悼有罪，国除。 	时间
019_惠景间侯者年表	汉高祖	高祖	2566	词表匹配	高祖	平  |  以队卒从高祖起沛，属皇䜣，以郎击	人名
019_惠景间侯者年表	四年	四年	2604	词表匹配	四年	|    |  二。四年四月丙申，简侯卫无择	时间
019_惠景间侯者年表	四月	四月	2606	词表匹配	四月	   |  二。四年四月丙申，简侯卫无择元年	时间
019_惠景间侯者年表	无择	无择	2614	词表匹配	无择	四年四月丙申，简侯卫无择元年。三。六年，恭侯	人名
019_惠景间侯者年表	元年	元年	2616	词表匹配	元年	四月丙申，简侯卫无择元年。三。六年，恭侯胜元	官职
019_惠景间侯者年表	六年	六年	2621	词表匹配	六年	简侯卫无择元年。三。六年，恭侯胜元年。  |	时间
019_惠景间侯者年表	元年	元年	2627	词表匹配	元年	年。三。六年，恭侯胜元年。  |  二十三 	官职
019_惠景间侯者年表	三年	三年	2649	词表匹配	三年	 |  十五。一。后三年，侯侈元年。  | 	时间
019_惠景间侯者年表	元年	元年	2654	词表匹配	元年	五。一。后三年，侯侈元年。  |  五。建元	官职
019_惠景间侯者年表	建元六年	建元六年	2664	词表匹配	建元六年	元年。  |  五。建元六年，侯侈坐以买田宅不法	时间
019_惠景间侯者年表	汉高祖	高祖	2713	词表匹配	高祖	1] 山都  |  高祖五年为郎中柱下令，以	人名
019_惠景间侯者年表	五年	五年	2715	词表匹配	五年	 山都  |  高祖五年为郎中柱下令，以$卫	时间
019_惠景间侯者年表	郎中	郎中	2718	词表匹配	郎中	  |  高祖五年为郎中柱下令，以$卫将军$	官职
019_惠景间侯者年表	陈豨	陈豨	2731	词表匹配	陈豨	下令，以$卫将军$击陈豨，用梁相侯。  | 	人名
019_惠景间侯者年表	梁相	梁相	2735	词表匹配	梁相	$卫将军$击陈豨，用梁相侯。  |    |	官职
019_惠景间侯者年表	四年	四年	2751	词表匹配	四年	|    |  五。四年四月丙申，贞侯王恬开	时间
019_惠景间侯者年表	四月	四月	2753	词表匹配	四月	   |  五。四年四月丙申，贞侯王恬开元年	时间
